"cell_id","UMAP_1","UMAP_2","label1","label2","label3"
"17077",-1.80867064677622,-13.7276070745327,"Neuron","TEPN","TEGLU CA3"
"17078",-1.40993810378458,-15.0845101507046,"Neuron","TEPN","TEGLU CA3"
"17079",-1.25794977628138,-14.2468274267055,"Neuron","TEPN","TEGLU CA3"
"17080",-2.7608021565571,-11.5209086568691,"Neuron","TEPN","TEGLU CA3"
"17081",-0.83910471879389,-15.0227034719326,"Neuron","TEPN","TEGLU CA3"
"17082",1.13040088928793,3.95970981999857,"Non_Neuron","AC","AC1"
"17083",-1.67414689742472,-12.5198138387539,"Neuron","TEPN","TEGLU CA3"
"17084",-2.44506633960154,-13.04144317225,"Neuron","TEPN","TEGLU CA3"
"17085",6.28168880261038,15.8257605402134,"Non_Neuron","OLG","OLG1"
"17086",-1.66152752124216,-15.0819895894863,"Neuron","TEPN","TEGLU CA3"
"17087",-1.82161915980723,-14.0688079030849,"Neuron","TEPN","TEGLU CA3"
"17088",7.91266118801687,14.5075919000767,"Non_Neuron","OLG","OLG1"
"17089",-1.5020347901478,-0.725200939331227,"Neuron","TEPN","TEGLU Mix"
"17090",6.34682952679251,16.239264187064,"Non_Neuron","OLG","OLG1"
"17091",-3.62041390620615,-12.4862969549038,"Neuron","TEPN","TEGLU CA3"
"17092",-1.96375930987742,-11.874282184396,"Neuron","TEPN","TEGLU CA3"
"17093",-1.44241780721094,-14.9308455617763,"Neuron","TEPN","TEGLU CA3"
"17094",-6.60147655688669,4.80427330419046,"Non_Neuron","VAS","Peri/VEC"
"17095",-1.8433126279011,-13.1530602605678,"Neuron","TEPN","TEGLU CA3"
"17096",-2.75996816836741,-7.15434533670919,"Neuron","TEPN","TEGLU CA3"
"17097",-0.960951186050436,-14.8657467992641,"Neuron","TEPN","TEGLU CA3"
"17098",-2.43720472537424,-8.68363792017477,"Neuron","TEPN","TEGLU Mix"
"17099",0.485252254377344,1.79127019330484,"Non_Neuron","AC","AC1"
"17100",-2.18661320887949,-13.9902890355923,"Neuron","TEPN","TEGLU CA3"
"17101",-0.865121073354742,-13.3201535375454,"Neuron","TEPN","TEGLU CA3"
"17102",-3.39954150401499,-10.9459946782924,"Neuron","TEPN","TEGLU CA2"
"17103",2.33725964344595,-9.37655002192038,"Neuron","TEPN","TEGLU CA3"
"17104",-1.25946611844446,-14.8298743398525,"Neuron","TEPN","TEGLU CA3"
"17105",-2.55193842135813,-15.0000813634731,"Neuron","TEPN","TEGLU CA3"
"17106",-0.959251052965185,-15.1654551656582,"Neuron","TEPN","TEGLU CA3"
"17107",-0.972240633596441,-0.901084813628369,"Non_Neuron","AC","AC3"
"17108",2.46812974728201,3.13145655080301,"Non_Neuron","AC","AC1"
"17109",-2.55347216807749,-4.55680114344137,"Neuron","TEPN","TEGLU Mix"
"17110",-1.53856754981425,-13.0082715185024,"Neuron","TEPN","TEGLU CA3"
"17111",3.06615363873098,-12.8023417623379,"Neuron","TEPN","TEGLU CA3"
"17112",-2.52864421092417,-8.79544192865866,"Neuron","TEPN","TEGLU L5/6"
"17113",-3.18415010653879,-4.7797206075527,"Neuron","TEPN","TEGLU Mix"
"17114",-1.14365173064615,-14.1071599157192,"Neuron","TEPN","TEGLU CA3"
"17115",-0.303825042475722,-14.083640399728,"Neuron","TEPN","TEGLU CA3"
"17116",-0.4855392866626,-10.8068717153408,"Neuron","TEPN","TEGLU CA3"
"17117",-4.11848462306406,-5.64240390375631,"Neuron","TEPN","TEGLU Mix"
"17118",-0.529794193138144,-14.1716397436001,"Neuron","TEPN","TEGLU CA3"
"17119",-1.41769850932505,-14.4935563238003,"Neuron","TEPN","TEGLU CA3"
"17120",-0.962449199785254,-14.3322022588589,"Neuron","TEPN","TEGLU CA3"
"17121",-1.70711625300791,-11.5760834844448,"Neuron","TEPN","TEGLU CA3"
"17122",-0.872253365148565,-13.8514369161465,"Neuron","TEPN","TEGLU CA3"
"17123",-4.17545259677317,-7.18135148600119,"Neuron","TEPN","TEGLU CA3"
"17124",-0.716623879303,-13.8482249410488,"Neuron","TEPN","TEGLU CA3"
"17125",-1.28215617619898,-14.4380400808193,"Neuron","TEPN","TEGLU CA3"
"17126",-2.1510062285557,-13.79690486506,"Neuron","TEPN","TEGLU CA3"
"17127",-1.94014621459391,-12.4030497701504,"Neuron","TEPN","TEGLU CA3"
"17128",-1.45412147723582,-14.5548451574184,"Neuron","TEPN","TEGLU CA3"
"17129",-0.789151019681952,-14.9987776906826,"Neuron","TEPN","TEGLU CA3"
"17130",-2.32954908095743,-12.7622588308193,"Neuron","TEPN","TEGLU CA3"
"17131",-3.47156203471567,-11.6350682409145,"Neuron","TEPN","TEGLU CA2"
"17132",-1.58922768317606,-13.5000088842251,"Neuron","TEPN","TEGLU CA3"
"17133",-1.76887191020395,-13.1986859472133,"Neuron","TEPN","TEGLU CA3"
"17134",-0.874330288995764,-14.3638480337002,"Neuron","TEPN","TEGLU CA3"
"17135",-1.6362973519459,-9.99171287134665,"Neuron","TEPN","TEGLU CA3"
"17136",-0.636493197907469,-14.5823643834926,"Neuron","TEPN","TEGLU CA3"
"17137",-2.64024341784861,9.03477161809427,"Non_Neuron","MLG","MLG"
"17138",-0.979546017278692,-13.7263768346645,"Neuron","TEPN","TEGLU CA3"
"17139",-0.846563971866629,-14.5000727804043,"Neuron","TEPN","TEGLU CA3"
"17140",-1.80043554984476,-13.9403584630825,"Mix","Mix","Mix"
"17141",-2.67035997592356,-10.8582499654629,"Neuron","TEPN","TEGLU CA3"
"17142",-2.16865611754801,-13.7628319890835,"Neuron","TEPN","TEGLU CA3"
"17143",-0.667881316770575,-14.3558829458095,"Neuron","TEPN","TEGLU CA3"
"17144",-1.01992858134653,-13.7548344762661,"Neuron","TEPN","TEGLU CA3"
"17145",-0.831940627922079,-14.1472008855678,"Neuron","TEPN","TEGLU CA3"
"17146",-1.90502119742777,-9.34273177698629,"Neuron","TEPN","TEGLU CA3"
"17147",-2.23382962428477,-13.5465300710537,"Neuron","TEPN","TEGLU CA3"
"17148",-1.24194259129908,-14.9014475972988,"Neuron","TEPN","TEGLU CA3"
"17149",-2.39645398341562,-13.5100167425014,"Neuron","TEPN","TEGLU CA3"
"17150",12.7834068468914,-5.06700784281271,"Neuron","INH","INH_Cnr1_Vip"
"17151",9.62018930233572,-5.58065301493185,"Neuron","INH","INH_Pvalb"
"17152",-1.24912656031992,-14.0734961660244,"Neuron","TEPN","TEGLU CA3"
"17153",-0.523737479266486,-14.7069848211147,"Neuron","TEPN","TEGLU CA3"
"17154",-0.445606156517527,-14.4492457540371,"Neuron","TEPN","TEGLU CA3"
"17155",-1.73106921397593,-5.79699975565451,"Neuron","TEPN","TEGLU CA3"
"17156",-2.80513776027109,-4.31241852358358,"Neuron","TEPN","TEGLU L4"
"17157",-1.32836396180536,-9.23388415888327,"Neuron","TEPN","TEGLU CA3"
"17158",-1.24053705417063,-13.1384118230678,"Neuron","TEPN","TEGLU CA3"
"17159",-2.73691857539561,-12.4290230901577,"Neuron","TEPN","TEGLU CA3"
"17160",-2.01527190886881,-1.38854933098333,"Non_Neuron","AC","AC3"
"17161",-0.993720389236471,-14.5427144201137,"Neuron","TEPN","TEGLU CA3"
"17162",-1.14152229510691,-13.7413981588222,"Neuron","TEPN","TEGLU CA3"
"17163",-1.13683349572565,-13.1481745870449,"Neuron","TEPN","TEGLU CA3"
"17164",0.652544730077722,0.638067778792209,"Neuron","TEPN","TEGLU L5/6"
"17165",7.8714729479656,14.4337574808262,"Mix","Mix","Mix"
"17166",-1.58473909579661,-13.5120404394008,"Neuron","TEPN","TEGLU CA3"
"17167",-0.840464449752829,-15.0544427068569,"Neuron","TEPN","TEGLU CA3"
"17168",-1.42754895173456,-14.5032809408047,"Neuron","TEPN","TEGLU CA3"
"17169",-1.35814816438105,-14.7275260122158,"Neuron","TEPN","TEGLU CA3"
"17170",1.81687080181692,3.55840605184061,"Non_Neuron","AC","AC1"
"17171",-1.17823577605631,-14.3728488118984,"Neuron","TEPN","TEGLU CA3"
"17172",2.97253000057791,-12.5586407811977,"Mix","Mix","Mix"
"17173",12.6859852007732,-5.23225719049948,"Neuron","INH","INH_Pvalb"
"17174",-1.50218111955073,-14.3528063924648,"Neuron","TEPN","TEGLU CA3"
"17175",6.72589122570608,16.2908865778111,"Non_Neuron","OLG","OLG1"
"17176",-1.51364106618311,-13.1938565404751,"Neuron","TEPN","TEGLU CA3"
"17177",-2.53344703399088,-13.2963641317226,"Neuron","TEPN","TEGLU CA3"
"17178",-0.985100872148535,-14.641691509042,"Neuron","TEPN","TEGLU CA3"
"17179",-0.902405984033606,-13.9591096074917,"Neuron","TEPN","TEGLU CA3"
"17180",-1.22994065963175,-14.5245574148037,"Neuron","TEPN","TEGLU CA3"
"17181",-1.0667275258198,-14.7881358297207,"Neuron","TEPN","TEGLU CA3"
"17182",-2.10198474608805,-14.8779166372158,"Neuron","TEPN","TEGLU CA3"
"17183",-2.20681441508677,-11.3269637258388,"Neuron","TEPN","TEGLU CA2"
"17184",-1.09971637212183,-13.7117303045132,"Neuron","TEPN","TEGLU L5"
"17185",11.387659662138,-5.63747293070334,"Neuron","INH","INH_Pvalb"
"17186",-0.600557907749674,-14.0908206136562,"Neuron","TEPN","TEGLU CA3"
"17187",-1.28878635846522,-14.8312543065883,"Neuron","TEPN","TEGLU CA3"
"17188",-0.98010329090502,-14.0527175100185,"Neuron","TEPN","TEGLU CA3"
"17189",0.875207059751489,3.28248303815348,"Non_Neuron","AC","AC1"
"17190",-1.22966212712671,-14.8381541402675,"Neuron","TEPN","TEGLU CA3"
"17191",-1.18319696866419,-13.9561083944179,"Neuron","TEPN","TEGLU CA3"
"17192",-1.1721363731518,-14.7865975530483,"Neuron","TEPN","TEGLU CA3"
"17193",-1.42195505582239,-12.939636531625,"Neuron","TEPN","TEGLU CA3"
"17194",0.951718800435999,-5.50491220072287,"Neuron","TEPN","TEGLU L5/6"
"17195",-1.07656360350992,-0.988397511992627,"Neuron","TEPN","TEGLU CA3"
"17196",7.55760633267019,-6.66364080027121,"Neuron","TEPN","TEGLU L6"
"17197",-1.80917216025736,-14.487729373727,"Neuron","TEPN","TEGLU CA3"
"17198",-0.207192427743933,-12.9761689336635,"Neuron","TEPN","TEGLU CA3"
"17199",8.03015004910085,14.1432167856358,"Mix","Mix","Mix"
"17200",2.69268380917166,0.6246344415806,"Non_Neuron","AC","AC1"
"17201",-2.20127654754069,-14.1625807912685,"Neuron","TEPN","TEGLU CA3"
"17202",10.4543081454143,-5.89952594355124,"Neuron","INH","INH_Pvalb"
"17203",10.5075889757976,-5.60889464930075,"Neuron","INH","INH_Pvalb"
"17204",-1.40447241746332,-13.2561581762173,"Neuron","TEPN","TEGLU CA3"
"17205",-6.12863863192942,4.17416971608622,"Non_Neuron","VAS","Peri/VEC"
"17206",-0.317783913840315,-13.7770045430996,"Mix","Mix","Mix"
"17207",-5.44021261416819,4.33650034352762,"Non_Neuron","VAS","Peri/VEC"
"17208",-1.44817323171045,7.26548927709085,"Non_Neuron","MLG","MLG"
"17209",0.369960480104425,-2.40474349573629,"Neuron","TEPN","TEGLU L4"
"17210",0.867434971700647,4.69806784078104,"Non_Neuron","AC","AC1"
"17211",-6.63938511096384,4.73656195088846,"Non_Neuron","VAS","Peri/VEC"
"17212",11.7847000292644,-5.27323419168966,"Neuron","INH","INH_Pvalb"
"17213",-0.891174978841803,-0.864336761984998,"Non_Neuron","AC","AC3"
"17214",0.503678791891077,0.491145786490268,"Neuron","TEPN","TEGLU Mix"
"17215",-0.229146964181921,0.361302670683688,"Non_Neuron","AC","AC3"
"17216",-2.52302087031748,8.64821308537943,"Non_Neuron","MLG","MLG"
"17217",-1.19173634730723,-14.7263196142055,"Neuron","TEPN","TEGLU CA3"
"17218",7.80838643826101,14.5715958444737,"Non_Neuron","OLG","OLG1"
"17219",-1.16268951379206,0.722421464171237,"Non_Neuron","AC","AC3"
"17220",-1.10809976540949,1.15461688920481,"Non_Neuron","AC","AC3"
"17221",1.79043661869619,3.46814363881571,"Non_Neuron","AC","AC3"
"17222",-0.860029763807318,1.27944379731638,"Non_Neuron","AC","AC3"
"17223",-0.965090341199896,-1.05959391907232,"Neuron","TEPN","TEGLU Mix"
"17224",-0.743118486632368,2.53514688893778,"Non_Neuron","AC","AC3"
"17225",-2.74597705088999,-5.00900298670309,"Neuron","TEPN","TEGLU Mix"
"17226",0.831367962728479,-1.18351447895544,"Neuron","TEPN","TEGLU Mix"
"17227",0.985836141477564,4.50909250661356,"Non_Neuron","AC","AC3"
"17228",-0.111363983978293,1.62324589177591,"Non_Neuron","AC","AC3"
"17229",-1.40377081118967,-0.76266320363062,"Non_Neuron","AC","AC3"
"17230",0.455564015279749,3.16974776669962,"Non_Neuron","AC","AC3"
"17231",-2.58052099429514,9.71988743230326,"Non_Neuron","MLG","MLG"
"17232",1.92992674625967,4.18050068303568,"Non_Neuron","AC","AC2"
"17233",-6.95650566302683,5.54647701665384,"Non_Neuron","VAS","Peri/VEC"
"17234",-8.93979299746897,6.6643654672764,"Non_Neuron","VAS","VSMC"
"17235",0.416608028779962,4.00696915074808,"Non_Neuron","AC","AC3"
"17236",0.44036316193197,4.3456398813389,"Non_Neuron","AC","AC3"
"17237",-1.3103553720608,-0.0520809920169649,"Non_Neuron","AC","AC3"
"17238",-0.513775247414372,3.32595747395975,"Non_Neuron","AC","AC3"
"17239",-0.545426683765611,-0.129125866446668,"Non_Neuron","AC","AC3"
"17240",12.0186086825237,-4.96469003275412,"Neuron","INH","INH_Cnr1_Vip"
"17241",3.6121054819927,3.81803625508768,"Non_Neuron","AC","AC2"
"17242",-0.452617823411486,2.41292541905863,"Non_Neuron","AC","AC3"
"17243",-0.273776955236456,3.44236796781046,"Non_Neuron","AC","AC3"
"17244",-4.83121097766306,-3.55935055330771,"Mix","Mix","Mix"
"17245",11.1313072375164,-4.6719759137966,"Neuron","INH","INH_Cnr1_Vip"
"17246",-2.55145753108408,8.73086231633646,"Non_Neuron","MLG","MLG"
"17247",-0.256465262998602,-0.666270437989408,"Mix","Mix","Mix"
"17248",9.44256269253347,-4.73702699259298,"Neuron","TEPN","TEGLU Mix"
"17249",-6.05570257388499,4.7898160783909,"Non_Neuron","VAS","Peri/VEC"
"17250",0.988552801977136,3.84152048512918,"Non_Neuron","AC","AC2"
"17251",0.47718083180044,4.22019928380472,"Non_Neuron","AC","AC3"
"17252",-1.51102704488184,1.68734639569742,"Mix","Mix","Mix"
"17253",-0.661567769278547,-0.21752477005499,"Non_Neuron","AC","AC3"
"17254",0.52173375404928,4.55472200795633,"Non_Neuron","AC","AC3"
"17255",-1.00018144332316,-14.0064538152553,"Neuron","TEPN","DGGRC"
"17256",-7.52692640506174,-9.3605425985195,"Neuron","TEPN","DGGRC"
"17257",-9.80450666629221,-10.8754666478969,"Neuron","TEPN","DGGRC"
"17258",-6.64808643542673,6.20254772588236,"Non_Neuron","VAS","Peri/VEC"
"17259",0.847777717481592,4.94831627294046,"Non_Neuron","AC","AC3"
"17260",-5.76486385547068,6.11672418996317,"Non_Neuron","VAS","Peri/VEC"
"17261",1.70691596783254,4.118902858939,"Non_Neuron","AC","AC3"
"17262",0.0459383658275393,2.91155761167032,"Non_Neuron","AC","AC3"
"17263",-0.737094066370985,2.11842196866495,"Non_Neuron","AC","AC3"
"17264",2.19675552166555,4.57858389302713,"Non_Neuron","AC","AC3"
"17265",-5.29422939502146,4.38493126317484,"Non_Neuron","VAS","Peri/VEC"
"17266",1.09598922051046,3.10276645108683,"Non_Neuron","AC","AC2"
"17267",-0.854174888957998,1.66900509282572,"Non_Neuron","AC","AC3"
"17268",-3.23964083873179,1.98760646268351,"Non_Neuron","OPC","OPC"
"17269",-3.20152700625803,1.78552692815287,"Non_Neuron","OPC","OPC"
"17270",-9.13566625796702,-11.238802257333,"Neuron","TEPN","DGGRC"
"17271",-0.29530443929579,4.13228100224955,"Non_Neuron","AC","AC2"
"17272",-9.6290677853718,-11.0549395711757,"Neuron","TEPN","DGGRC"
"17273",-9.76484430514719,-10.647626224313,"Neuron","TEPN","TEGLU L4"
"17274",-9.56114328586008,-10.9849188955166,"Neuron","TEPN","DGGRC"
"17275",0.362521462808588,3.15158217832071,"Non_Neuron","AC","AC3"
"17276",-2.98513282023813,-0.0915281207897005,"Non_Neuron","AC","AC3"
"17277",1.0896331004009,4.80862492009622,"Non_Neuron","AC","AC3"
"17278",-8.83734453402903,5.2618562547825,"Non_Neuron","VAS","Peri/VEC"
"17279",-8.31880748950388,4.88751047536356,"Non_Neuron","VAS","Peri/VEC"
"17280",0.025767915616968,1.77601617261392,"Non_Neuron","AC","AC2"
"17281",0.440658562551477,2.47889750882608,"Non_Neuron","OPC","OPC"
"17282",-7.0972017117634,-8.77913123682516,"Mix","Mix","Mix"
"17283",1.32984804428671,3.08486479207498,"Non_Neuron","AC","AC2"
"17284",1.04427062786672,3.83189314290506,"Non_Neuron","AC","AC3"
"17285",-2.44751287185099,2.4917957155369,"Non_Neuron","OPC","OPC"
"17286",-9.47385633670237,6.41469496175272,"Non_Neuron","VAS","Peri/VEC"
"17287",-4.51707351886179,-5.2082980306484,"Neuron","TEPN","TEGLU Mix"
"17288",-2.07574856959727,-1.78182953909414,"Non_Neuron","AC","AC3"
"17289",-6.27591694079783,5.2305332986973,"Non_Neuron","VAS","Peri/VEC"
"17290",-0.445700838495752,3.52539652272684,"Non_Neuron","AC","AC3"
"17291",1.27905952252004,5.02843969747049,"Non_Neuron","AC","AC3"
"17292",-0.235600776304266,3.93316048070414,"Non_Neuron","AC","AC3"
"17293",0.174691133867243,3.97173756047708,"Non_Neuron","AC","AC3"
"17294",-5.73686445437815,4.97425907536966,"Non_Neuron","VAS","Peri/VEC"
"17295",-7.04796159945872,5.93501442357523,"Non_Neuron","VAS","Peri/VEC"
"17296",0.567017429243067,4.67335098668558,"Non_Neuron","AC","AC3"
"17297",-0.252556479801199,4.13758629247171,"Non_Neuron","AC","AC3"
"17298",-0.811204887260458,3.01464003011209,"Non_Neuron","AC","AC3"
"17299",-2.58484161578562,2.19101208135111,"Non_Neuron","OPC","OPC"
"17300",0.36269085920904,4.30970304891092,"Non_Neuron","AC","AC3"
"17301",-1.07822085105326,-0.914888087067777,"Non_Neuron","AC","AC3"
"17302",0.706814997564295,5.08361595555765,"Non_Neuron","AC","AC3"
"17303",0.549707405935266,4.51852577611429,"Non_Neuron","AC","AC3"
"17304",-0.544330399748645,3.01464384480936,"Non_Neuron","AC","AC3"
"17305",-0.892891711820624,2.35006493016703,"Non_Neuron","AC","AC3"
"17306",0.699875467191675,4.7256938783787,"Non_Neuron","AC","AC3"
"17307",-1.00719512187388,4.74998682424051,"Mix","Mix","Mix"
"17308",0.477527492414453,4.64845627233011,"Non_Neuron","AC","AC3"
"17309",-0.972677803863547,2.53908341809732,"Non_Neuron","AC","AC3"
"17310",1.42824720657919,4.750166115012,"Non_Neuron","AC","AC2"
"17311",2.32494746960256,4.36825531407816,"Non_Neuron","AC","AC3"
"17312",-1.01139707051661,2.64110701962931,"Non_Neuron","AC","AC3"
"17313",-2.461970693697,7.6722418634556,"Non_Neuron","MLG","MLG"
"17314",-5.64900625430491,4.93256872579081,"Non_Neuron","VAS","Peri/VEC"
"17315",1.46863352573965,5.20818584844095,"Non_Neuron","AC","AC3"
"17316",0.930677526365259,4.95629900380594,"Non_Neuron","AC","AC2"
"17317",-0.594086601664087,3.66214579030497,"Non_Neuron","AC","AC3"
"17318",-4.5921648808613,4.52050989552957,"Non_Neuron","VAS","Peri/VEC"
"17319",-5.83918321811106,5.42106026097757,"Non_Neuron","VAS","Peri/VEC"
"17320",-1.02742022954371,2.69421189710123,"Non_Neuron","AC","AC3"
"17321",11.4152752093181,-5.37564641550558,"Neuron","INH","INH_Cnr1_Vip"
"17322",-1.42313242637064,3.73319595738871,"Mix","Mix","Mix"
"17323",-1.41912848435785,1.74515002652628,"Non_Neuron","AC","AC3"
"17324",0.0274909070834902,4.00140875264627,"Non_Neuron","AC","AC3"
"17325",2.72554170406912,5.51670998021585,"Non_Neuron","AC","AC3"
"17326",-1.1773215004101,0.0797942249439421,"Non_Neuron","AC","AC3"
"17327",-1.33687568389322,3.38264816686136,"Non_Neuron","AC","AC3"
"17328",0.169564657579401,4.37092512532694,"Non_Neuron","AC","AC3"
"17329",-0.394975534905455,4.40042608663065,"Non_Neuron","AC","AC3"
"17330",0.118211799036005,4.60972565099222,"Non_Neuron","AC","AC3"
"17331",-1.44261265479471,2.38291233464701,"Non_Neuron","AC","AC3"
"17332",5.33557187832449,14.0192047922276,"Non_Neuron","OLG","OLG1"
"17333",-0.409871987332365,3.62973659917337,"Non_Neuron","AC","AC3"
"17334",0.216542177568415,4.58954018041117,"Non_Neuron","AC","AC3"
"17335",-1.06801629744913,2.34239405080301,"Non_Neuron","AC","AC3"
"17336",-1.3010374375477,3.39074700757486,"Non_Neuron","AC","AC3"
"17337",-1.19163162194636,1.94244926854593,"Non_Neuron","AC","AC3"
"17338",-0.254175878395102,3.67095487996561,"Non_Neuron","AC","AC3"
"17339",0.362507455717066,5.41191070958597,"Non_Neuron","AC","AC3"
"17340",-6.30260456286814,5.40598076268656,"Non_Neuron","VAS","Peri/VEC"
"17341",-4.36677778445627,3.83643835469706,"Non_Neuron","VAS","Peri/VEC"
"17342",-0.796276278127691,2.9675983755253,"Non_Neuron","AC","AC3"
"17343",0.797185771833399,4.81802290364725,"Non_Neuron","AC","AC3"
"17344",-5.94821727954294,5.34076612874491,"Non_Neuron","VAS","Peri/VEC"
"17345",-1.55294812404062,3.39442151471598,"Mix","Mix","Mix"
"17346",-5.91033733569529,6.13464039250833,"Non_Neuron","VAS","Peri/VEC"
"17347",-4.79710090838816,5.3010465471409,"Mix","Mix","Mix"
"17348",0.578127973447779,4.78057878896219,"Non_Neuron","AC","AC3"
"17349",-0.939169383873007,3.74898498937113,"Non_Neuron","AC","AC3"
"17350",0.867378228078821,5.41290110036356,"Non_Neuron","AC","AC3"
"17351",5.43095027721975,14.4918219415806,"Non_Neuron","OLG","OLG1"
"17352",1.31029032982443,4.81229895040018,"Non_Neuron","AC","AC3"
"17353",-10.2781223126545,8.11642712041361,"Non_Neuron","VAS","VLMC"
"17354",-12.0560687848225,6.86586445256693,"Non_Neuron","VAS","VSMC"
"17355",5.69952976025198,14.3855091898106,"Non_Neuron","OLG","OLG1"
"17356",1.49663459576223,4.79117411061747,"Non_Neuron","AC","AC3"
"17357",-1.02695388280298,2.94047921582682,"Non_Neuron","AC","AC3"
"17358",2.24119054592703,15.3253170816563,"Non_Neuron","OLG","OLG1"
"17359",-5.84527052127268,5.26555841847879,"Non_Neuron","VAS","Peri/VEC"
"17360",-1.38423163377192,1.35186940118296,"Non_Neuron","AC","AC3"
"17361",4.026301496397,15.8967730371617,"Non_Neuron","OLG","OLG1"
"17362",-7.09316051684763,6.31547659322245,"Non_Neuron","VAS","Peri/VEC"
"17363",1.43839012898062,4.97745245381815,"Non_Neuron","AC","AC2"
"17364",1.67642747677419,5.11308926030619,"Non_Neuron","AC","AC2"
"17365",-2.43714369021799,8.68154686376078,"Non_Neuron","MLG","MLG"
"17366",0.635307662855127,4.89899795934183,"Non_Neuron","AC","AC3"
"17367",0.986599080930689,5.42621630116922,"Non_Neuron","AC","AC3"
"17368",-2.42248070918467,-2.67632013872641,"Neuron","TEPN","TEGLU Mix"
"17369",-0.340408749212286,4.62842768117411,"Non_Neuron","AC","AC3"
"17370",0.602696650396326,4.67947977467997,"Non_Neuron","AC","AC3"
"17371",-1.02979285203364,6.60550421163065,"Non_Neuron","MLG","MLG"
"17372",-6.81755865298655,5.94825333043558,"Non_Neuron","VAS","Peri/VEC"
"17373",11.9262453249798,-4.79397946909445,"Neuron","INH","INH_Cnr1_Vip"
"17374",5.28377591885183,14.9363667337559,"Non_Neuron","OLG","OLG1"
"17375",0.776722305189112,4.92182033940775,"Non_Neuron","AC","AC2"
"17376",5.48182546413992,15.0124995081089,"Non_Neuron","OLG","OLG1"
"17377",-0.550948332329056,3.79764908238871,"Non_Neuron","AC","AC3"
"17378",1.06410896099661,3.33558052464945,"Non_Neuron","AC","AC3"
"17379",-1.05491936885264,-0.379012379203015,"Non_Neuron","AC","AC3"
"17380",-1.00213811479952,2.63398497983438,"Non_Neuron","AC","AC3"
